@relation data_training-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute age {0,1,2,3,4,5,6,7,8,9,10}
@attribute aadt numeric
@attribute trucks numeric
@attribute elevation numeric
@attribute precip numeric
@attribute min_temp numeric
@attribute max_temp numeric
@attribute wet_days numeric
@attribute freeze_thaw numeric
@attribute rut_depth numeric
@attribute number_of_lanes {1,2,3}
@attribute sys_id {1,2,3}
@attribute f_class {1,2,3,4,5,6,7}
@attribute category {1,2,3,4,5}
@attribute psi numeric

@data
2,1800,487,4250,5.8,41,73,31,100,0,1,2,3,2,4.36
2,2550,178,4250,6,36,67,41,154,0.061,1,3,4,3,4.22
1,170,30,4250,6.65,36,67,41,154,0.18,1,3,5,5,3.54
3,245,29,3750,5.36,44,76,29,77,0.09,1,3,5,4,4.01
8,1200,81,3750,5.55,38,69,38,119,0.032,1,2,3,2,3.95
2,45,2,5750,10.6,30,62,63,189,0.085,1,3,6,5,3.26
6,270,55,5750,10.6,30,62,63,189,0.052,1,2,3,3,4.3
0,245,165,4750,6.25,32,65,50,230,0,1,3,4,4,4.04
5,3600,1435,5250,7.95,31,63,56,216,0,2,1,1,1,4.24
8,240,72,6250,14.05,31,59,67,165,0.021,1,3,4,4,3.27
2,45,2,5750,10.6,30,62,63,189,0.07,1,3,6,5,2.92
1,550,200,4250,5.8,41,73,31,100,0,1,2,3,3,4.31
7,3900,1670,3750,5.55,38,69,38,119,0.022,2,1,1,1,3.56
9,11500,2827,4250,6,36,67,41,154,0.038,2,1,1,1,3.99
0,3770,1550,4250,6.65,36,67,41,154,0.07,2,1,1,1,4.27
7,245,25,4250,5.8,41,73,31,100,0.02,1,3,5,5,3.95
0,17000,675,2250,3.07,52,83,18,43,0.01,2,2,3,2,4.19
0,8535,2125,2250,5.17,50,80,22,69,0.11,2,1,1,1,4.4
1,1250,160,3750,5.55,38,69,38,119,0.049,1,2,3,2,3.79
5,235,5,4750,6.25,32,65,50,230,0,1,3,6,5,3.45
2,25,2,4250,5.8,41,73,31,100,0.121,1,3,5,5,2.58
4,3650,1460,4250,6,36,67,41,154,0.01,2,1,1,1,3.78
2,22000,625,4750,6.65,36,67,41,154,0.08,2,3,3,2,4.04
7,285,49,5750,10.6,30,62,63,189,0.05,1,2,3,3,3.46
3,9500,418,4250,6,36,67,41,154,0.086,2,2,3,2,4.24
7,1100,225,3750,5.36,44,76,29,77,0.024,1,2,3,2,4.18
2,3500,1151,4250,6,36,67,41,154,0.11,2,1,1,1,4.37
0,13300,3315,4750,6.65,36,67,41,154,0.03,2,1,1,1,3.59
0,8540,2125,2250,5.17,50,80,22,69,0.14,2,1,1,1,4.36
9,215,47,6250,8.75,32,63,42,166,0.026,1,3,4,5,3.31
3,525,155,5750,10.6,30,62,63,189,0,1,2,3,3,3.59
0,650,200,3750,5.36,44,76,29,77,0.06,1,2,3,3,4.41
4,3425,1500,4750,6.25,32,65,50,230,0.21,2,1,1,1,4.27
0,8535,2125,2250,5.17,50,80,22,69,0.12,2,1,1,1,4.4
2,3900,1470,4750,6.65,36,67,41,154,0,2,1,1,1,4.37
2,3250,330,7250,22.95,30,53,70,143,0.152,1,3,4,3,4.05
2,290,85,5250,6.88,37,68,37,143,0.03,1,3,4,4,3.74
0,30,2,4250,5.8,41,73,31,100,0.01,1,3,5,5,3.37
2,3900,1470,4750,6.65,36,67,41,154,0.01,2,1,1,1,4.39
4,12500,2100,4250,6,36,67,41,154,0.03,2,1,1,1,4.31
2,500,208,4250,5.8,41,73,31,100,0.024,1,2,3,3,3.92
3,500,180,4250,5.8,41,73,31,100,0.024,1,2,3,3,4.44
0,15250,600,4750,6.65,36,67,41,154,0.29,2,2,3,2,3.83
4,16750,260,1750,3.07,52,83,18,43,0.07,3,3,4,2,3.23
3,4150,1650,4250,6,36,67,41,154,0.06,2,1,1,1,4.26
0,490,10,5750,7.71,34,66,40,156,0.16,1,3,5,4,3.66
0,9750,3207,2250,3.07,52,83,18,43,0.01,2,1,1,1,4.3
0,200,50,5750,10.6,30,62,63,189,0,1,3,5,4,4.17
1,490,53,7250,23.15,33,54,77,128,0.05,1,2,3,3,4.07
0,3625,1500,5250,7.95,31,63,56,216,0.09,2,1,1,1,3.83
6,345,85,5250,6.88,37,68,37,143,0.061,1,3,4,4,2.8
3,9500,2375,2250,3.07,52,83,18,43,0.124,2,1,1,1,3.97
0,3873,440,3250,7.58,45,75,29,96,0.25,1,2,3,2,4.04
3,400,80,6750,18.25,32,57,73,145,0,1,2,3,3,4.11
8,3250,1459,3250,7.58,41,70,36,108,0.095,2,2,3,2,3.22
3,280,34,4750,6.65,36,67,41,154,0.1,1,3,5,3,3.28
2,4450,150,3250,7.58,41,70,36,108,0.025,2,3,3,3,4.21
6,2250,90,4250,6,36,67,41,154,0.071,1,3,3,3,4.19
1,495,99,5750,10.6,30,62,63,189,0,1,2,3,3,3.59
3,150,30,5750,7.71,34,66,40,156,0.03,1,3,4,5,4.26
4,230,35,4750,6.25,32,65,50,230,0.092,1,3,4,4,3.6
7,1200,271,4250,5.8,41,73,31,100,0.037,1,2,3,2,3.86
2,3175,1500,5250,7.95,31,63,56,216,0.05,2,1,1,1,4.22
2,16000,190,1750,3.07,52,83,18,43,0.03,3,3,4,2,3.86
2,425,18,4750,6.65,36,67,41,154,0.03,1,3,6,4,4.24
1,750,151,3750,5.55,38,69,38,119,0.02,1,2,3,3,4.14
2,310,31,4750,6.65,36,67,41,154,0.033,1,3,4,4,4.24
6,1300,45,3250,4.93,46,78,26,53,0.044,1,3,5,3,4.23
3,950,235,4750,6.28,39,71,34,129,0.027,1,2,3,2,4.19
0,23000,3085,2750,5.17,50,80,22,69,0.04,2,1,1,1,4.12
4,14500,1050,4750,6.65,36,67,41,154,0.362,2,2,3,2,2.97
3,3300,1400,4750,6.65,36,67,41,154,0.094,2,1,1,1,4.08
1,3700,2005,4250,6,36,67,41,154,0,2,1,1,1,4.31
2,250,8,5250,7.95,31,63,56,216,0.21,1,3,7,4,2.3
2,3955,1301,3750,5.55,38,69,38,119,0.15,2,1,1,1,4.37
4,2750,435,7250,22.95,30,53,70,143,0.177,1,3,4,3,3.79
1,4500,330,4750,6.65,36,67,41,154,0,1,2,3,2,4.21
4,1500,200,4250,6,36,67,41,154,0.02,1,3,4,3,4.16
0,18750,787,2250,3.07,52,83,18,43,0.07,2,3,4,2,3.82
5,3700,1610,4250,6,36,67,41,154,0,2,1,1,1,4.38
0,150,95,5750,7.71,34,66,40,156,0.12,1,3,4,4,4.31
1,2100,282,4750,6.65,36,67,41,154,0.01,1,3,6,3,3.68
4,4075,1460,4250,6,36,67,41,154,0.01,2,1,1,1,4.26
7,385,53,5750,10.6,30,62,63,189,0.032,1,2,3,3,4.03
0,1250,245,4250,6,36,67,41,154,0,1,2,3,2,4.3
4,100,21,4750,6.28,39,71,34,129,0.053,1,3,5,5,2.22
1,4750,1534,4750,6.25,32,65,50,230,0.01,2,1,1,1,4.46
9,3600,1961,6750,19.25,30,56,65,158,0.206,1,3,4,3,3.24
0,145,40,5750,7.71,34,66,40,156,0.09,1,3,4,4,4.18
0,240,30,3750,5.36,44,76,29,77,0.07,1,3,5,4,4.03
1,1000,283,5250,6.88,37,68,37,143,0,1,2,3,2,4.34
0,5450,1100,2250,3.07,52,83,18,43,0,1,2,3,2,4.4
0,625,122,6750,18.25,32,57,73,145,0.07,1,2,3,3,4.27
0,25,1,4250,6,36,67,41,154,0.06,1,3,7,5,4.05
6,250,45,6250,8.75,32,63,42,166,0.034,1,3,4,4,3.41
2,975,118,2750,5.17,50,80,22,69,0,1,3,5,3,4.06
4,600,175,5750,10.6,30,62,63,189,0,1,2,3,3,3.52
0,8535,2125,2250,5.17,50,80,22,69,0.15,2,1,1,1,4.43
2,3955,1301,3750,5.55,38,69,38,119,0.11,2,1,1,1,4.35
0,11100,650,4250,6,36,67,41,154,0.06,2,2,3,2,4.29
0,11280,3935,4250,6.65,36,67,41,154,0.05,2,1,1,1,4.26
0,175,22,6250,14.05,31,59,67,165,0.06,1,3,5,5,3.53
0,3775,1825,3750,5.55,38,69,38,119,0.01,2,1,1,1,4.28
4,3275,1435,5250,7.95,31,63,56,216,0.03,2,1,1,1,4.28
4,215,18,6250,14.05,31,59,67,165,0.087,1,3,5,5,2.88
2,4403,889,1750,3.07,52,83,18,43,0.07,1,2,3,2,3.62
3,21500,2183,1750,3.07,52,83,18,43,0.084,2,2,2,1,3.81
2,215,36,6250,14.05,31,59,67,165,0.08,1,3,4,4,3.73
1,3650,2005,3750,5.55,38,69,38,119,0,2,1,1,1,4.24
2,3955,1301,3750,5.55,38,69,38,119,0.12,2,1,1,1,4.46
3,650,75,7250,23.15,33,54,77,128,0,1,2,3,3,4.02
0,3775,1800,3750,5.55,38,69,38,119,0.11,2,1,1,1,4.24
0,16000,500,2250,3.07,52,83,18,43,0,2,3,3,2,3.26
0,5600,187,5750,10.6,30,62,63,189,0.03,2,3,4,3,4.51
5,4300,1800,4250,6,36,67,41,154,0.01,2,1,1,1,4.39
2,3550,1279,4250,6,36,67,41,154,0.053,2,1,1,1,3.43
0,1750,250,4250,6.65,36,67,41,154,0.08,1,3,4,3,4.22
1,1100,338,3750,5.55,38,69,38,119,0.034,1,2,3,2,4.22
6,3150,1413,5250,7.95,31,63,56,216,0.034,2,1,1,1,3.72
2,3650,1400,4250,6,36,67,41,154,0.076,2,1,1,1,4.09
1,15500,3650,4250,6,36,67,41,154,0,2,1,1,1,4.16
2,15000,4935,4750,6.65,36,67,41,154,0.3,2,1,1,1,3.58
6,55,1,3750,5.55,38,69,38,119,0,1,3,6,5,3.98
4,4000,1750,4250,6,36,67,41,154,0.06,2,1,1,1,4.38
0,4900,125,2750,6.37,48,78,25,87,0.04,1,3,5,3,4.36
5,3300,1413,5250,7.95,31,63,56,216,0.069,2,1,1,1,3.62
0,15250,2989,4750,6.65,36,67,41,154,0.14,2,2,3,2,4.22
8,485,177,3750,5.55,38,69,38,119,0.03,1,2,3,3,3.63
6,14500,3650,4250,6,36,67,41,154,0.05,2,1,1,1,4.28
1,1485,163,4250,6,36,67,41,154,0.07,1,3,4,3,4.19
1,3775,1283,4250,6,36,67,41,154,0.04,2,1,1,1,4.42
2,1175,230,4250,5.8,41,73,31,100,0.08,1,2,3,2,4.2
3,6000,1367,1750,3.07,52,83,18,43,0,1,2,3,2,4.24
2,45,2,5750,10.6,30,62,63,189,0.078,1,3,6,5,3.22
9,600,45,6750,18.25,32,57,73,145,0.055,1,2,3,3,3.84
9,950,90,4250,6,36,67,41,154,0.013,1,3,4,3,3.89
8,395,66,6250,14.05,31,59,67,165,0.041,1,2,3,3,3.97
2,8500,2087,1750,3.07,52,83,18,43,0.053,2,1,1,1,3.57
2,1175,230,4250,5.8,41,73,31,100,0.09,1,2,3,2,4.22
2,70,23,6250,14.05,31,59,67,165,0.037,1,3,5,5,3.45
6,3650,1300,4250,6,36,67,41,154,0.038,2,1,1,1,4.3
2,320,54,6250,14.05,31,59,67,165,0.05,1,3,4,4,4.14
2,215,36,5750,7.71,34,66,40,156,0.06,1,3,4,4,3.86
5,335,63,5750,10.6,30,62,63,189,0.048,1,2,3,3,3.89
2,45,15,6250,14.05,31,59,67,165,0.049,1,3,5,5,2.85
3,17000,150,1750,3.07,52,83,18,43,0.02,3,3,4,2,3.81
2,190,19,5250,6.88,37,68,37,143,0.053,1,3,4,5,3.81
5,1175,455,4250,5.8,41,73,31,100,0.03,1,2,3,2,4.35
2,215,36,6250,14.05,31,59,67,165,0.04,1,3,4,4,3.68
3,4150,1650,4250,6,36,67,41,154,0.06,2,1,1,1,4.36
0,195,20,5250,6.88,37,68,37,143,0,1,3,4,5,4.09
4,600,60,1750,3.07,52,83,18,43,0.038,1,3,5,4,3.24
9,600,63,6250,14.05,31,59,67,165,0.035,1,2,3,3,4
3,3600,1425,4250,6,36,67,41,154,0.033,2,1,1,1,3.43
1,4000,1470,5750,10.6,30,62,63,189,0,2,1,1,1,4.4
1,11500,3640,2250,3.07,52,83,18,43,0,2,1,1,1,4.24
5,150,12,4250,6,36,67,41,154,0,1,3,5,5,2.55
5,1175,455,4250,5.8,41,73,31,100,0.03,1,2,3,2,4.12
5,320,125,4750,6.65,36,67,41,154,0,1,3,5,2,3.21
0,550,55,6750,18.25,32,57,73,145,0.08,1,2,3,3,4.2
1,3750,1211,3750,5.55,38,69,38,119,0.1,2,1,1,1,4.3
2,950,235,4750,6.28,39,71,34,129,0.029,1,2,3,2,4.37
3,21500,3026,2750,5.17,50,80,22,69,0.047,3,1,1,1,3.46
6,250,45,5750,7.71,34,66,40,156,0.029,1,3,4,4,3.71
2,500,208,4250,5.8,41,73,31,100,0.027,1,2,3,3,4.18
5,600,138,3750,5.55,38,69,38,119,0,1,2,3,3,4.14
4,360,88,6250,14.05,31,59,67,165,0,1,2,3,3,4.14
2,470,79,5750,7.71,34,66,40,156,0.06,1,3,4,4,3.63
8,11500,2980,4250,6,36,67,41,154,0.029,2,1,1,1,4.07
1,4403,889,3250,7.58,41,70,36,108,0.13,2,2,3,2,4.17
3,400,80,6750,18.25,32,57,73,145,0,1,2,3,3,4.1
5,1600,473,4250,5.8,41,73,31,100,0.031,1,2,3,2,4.06
3,4350,998,2750,5.17,50,80,22,69,0.087,2,2,3,2,4.04
5,4300,359,3750,8.78,43,72,32,102,0.031,1,3,3,3,3.82
4,750,118,3750,5.55,38,69,38,119,0.035,1,2,3,3,3.39
2,3150,1291,4750,6.25,32,65,50,230,0.25,2,1,1,1,4.32
1,1350,85,4750,8.25,33,65,45,176,0.17,1,3,5,3,3.37
1,12000,3948,2250,3.07,52,83,18,43,0.02,2,1,1,1,4.16
6,360,55,5750,10.6,30,62,63,189,0.041,1,2,3,3,4.24
1,410,85,6750,18.25,32,57,73,145,0,1,2,3,3,4.31
4,15500,769,2250,3.07,52,83,18,43,0.055,2,3,4,2,3.48
0,1100,210,3750,5.36,44,76,29,77,0.04,1,2,3,2,4.45
9,215,47,5750,7.71,34,66,40,156,0.017,1,3,4,5,3.4
4,220,85,6250,8.75,32,63,42,166,0,1,3,4,4,3.83
0,3885,1550,3750,5.55,38,69,38,119,0.06,2,1,1,1,4.31
4,12700,2100,4250,6,36,67,41,154,0.05,2,1,1,1,4.26
2,27750,2747,4750,6.65,36,67,41,154,0.03,2,1,1,1,4.07
5,650,100,5750,10.6,30,62,63,189,0.031,1,2,3,3,3.51
0,1250,245,3750,5.55,38,69,38,119,0,1,2,3,2,4.31
7,1200,271,3750,5.55,38,69,38,119,0.042,1,2,3,2,3.6
0,2500,1470,6750,18.25,32,57,73,145,0.103,2,1,1,1,4.25
2,70,23,6750,18.25,32,57,73,145,0.061,1,3,5,5,3.45
2,1050,500,5250,7.95,31,63,56,216,0.11,1,2,3,2,4.36
2,190,19,4750,6.28,39,71,34,129,0.048,1,3,4,5,3.93
7,285,49,6750,18.25,32,57,73,145,0.045,1,2,3,3,3.62
0,290,85,4750,6.28,39,71,34,129,0,1,3,4,4,3.74
1,3925,1950,5250,7.95,31,63,56,216,0.09,2,1,1,1,4.16
0,2700,329,5750,12.9,31,60,55,179,0.06,1,3,5,3,4.1
0,11050,2500,2250,3.07,52,83,18,43,0.03,2,1,1,1,4.02
3,9500,2375,2250,3.07,52,83,18,43,0.095,2,1,1,1,3.68
2,1275,415,4250,6,36,67,41,154,0,1,2,3,2,4.31
3,3700,1700,3750,5.55,38,69,38,119,0.07,2,1,1,1,4.31
2,85,10,5250,7.95,31,63,56,216,0.051,1,3,5,5,3.22
9,4000,1750,3750,5.55,38,69,38,119,0.04,2,1,1,1,3.92
2,3350,1435,5250,7.95,31,63,56,216,0.06,2,1,1,1,4.17
0,3750,1700,5250,10.35,32,63,50,183,0.05,2,1,1,1,4.22
9,3750,1577,4250,6,36,67,41,154,0.053,2,1,1,1,3.54
0,315,61,6750,18.25,32,57,73,145,0.05,1,2,3,3,4.19
0,245,165,4750,6.25,32,65,50,230,0,1,3,4,4,4.16
3,24500,2026,2250,3.07,52,83,18,43,0,3,2,3,2,3.92
3,4350,1075,3250,7.58,41,70,36,108,0.042,2,2,3,2,3.52
3,950,235,4750,6.28,39,71,34,129,0.031,1,2,3,2,4.16
4,11500,2100,4250,6,36,67,41,154,0.03,2,1,1,1,4.23
3,12200,4013,4250,6,36,67,41,154,0.08,2,1,1,1,4.2
4,1100,367,5250,7.95,31,63,56,216,0.1,1,2,3,2,3.77
0,3650,1610,4250,6,36,67,41,154,0,2,1,1,1,4.04
2,45,15,5750,10.6,30,62,63,189,0.073,1,3,5,5,3.52
7,10500,810,4750,6.65,36,67,41,154,0.22,2,2,3,2,3.26
1,4575,1200,2250,3.07,52,83,18,43,0.07,1,2,3,2,4.36
3,145,17,3750,5.55,38,69,38,119,0.03,1,3,5,4,4.12
2,4700,233,2250,3.07,52,83,18,43,0.042,2,3,4,2,3.32
0,145,95,6250,8.75,32,63,42,166,0.11,1,3,4,4,4.35
3,1100,500,5750,10.6,30,62,63,189,0.02,1,2,3,2,4.28
8,1200,81,4250,6,36,67,41,154,0.041,1,2,3,2,4.03
8,370,125,6250,14.05,31,59,67,165,0.037,1,3,4,4,3.57
0,23010,800,2250,5.17,50,80,22,69,0.12,3,3,4,2,2.79
0,315,53,4750,6.28,39,71,34,129,0.02,1,3,4,4,3.69
4,9000,1891,2250,3.07,52,83,18,43,0.061,2,1,1,1,3.29
0,130,10,4750,6.28,39,71,34,129,0.03,1,3,5,5,3.05
5,3800,1600,4250,6,36,67,41,154,0.05,2,1,1,1,4.28
5,4200,1800,4250,6,36,67,41,154,0,2,1,1,1,4.39
4,1050,360,5750,10.6,30,62,63,189,0.076,1,2,3,2,4.19
6,2600,1142,5750,10.6,30,62,63,189,0.036,2,1,1,1,3.28
1,80,3,4750,6.28,39,71,34,129,0.04,1,3,6,5,2.8
0,155,12,3250,7.58,41,70,36,108,0,1,3,5,5,3.48
1,1875,378,6750,18.25,32,57,73,145,0.07,1,2,3,3,4.29
0,525,155,5750,10.6,30,62,63,189,0,1,2,3,3,4.4
2,800,54,2750,5.17,50,80,22,69,0.074,1,3,3,4,4.13
0,1500,200,4250,6.65,36,67,41,154,0.08,1,3,4,3,4.13
6,3400,1470,5250,7.95,31,63,56,216,0.076,2,1,1,1,4.15
4,2650,1250,5750,10.6,30,62,63,189,0.086,2,1,1,1,4.05
4,130,11,4750,6.28,39,71,34,129,0.045,1,3,4,5,3.53
0,6000,293,5750,12.9,31,60,55,179,0.05,2,2,3,2,3.84
0,3400,993,5250,7.95,31,63,56,216,0.07,2,1,1,1,4.27
1,6150,1200,1750,3.07,52,83,18,43,0,1,2,3,2,4.28
2,110,25,4750,6.28,39,71,34,129,0.033,1,3,4,5,3.89
3,65,8,5250,6.88,37,68,37,143,0.25,1,3,5,5,3.1
4,2500,1142,5750,10.6,30,62,63,189,0.031,2,1,1,1,3.69
1,1300,262,4750,6.65,36,67,41,154,0,1,2,3,2,4.4
2,3955,1301,3750,5.55,38,69,38,119,0.13,2,1,1,1,4.38
0,4150,1365,4250,6,36,67,41,154,0.15,2,1,1,1,4.32
0,315,61,5750,10.6,30,62,63,189,0.08,1,2,3,3,4.29
4,2450,415,5250,10.35,32,63,50,183,0.056,1,2,3,2,3.99
4,170,14,5750,10.6,30,62,63,189,0.244,1,3,5,5,2.16
0,16250,3250,4250,6,36,67,41,154,0,2,1,1,1,4.16
0,320,54,6250,14.05,31,59,67,165,0.01,1,3,4,4,4.35
0,1250,245,3750,5.55,38,69,38,119,0.03,1,2,3,2,4.29
3,4075,688,6750,19.25,30,56,65,158,0.14,1,3,4,3,3.85
0,3500,378,2750,5.17,50,80,22,69,0.13,2,3,4,2,4.22
2,8150,2681,1750,3.07,52,83,18,43,0.13,2,1,1,1,4.12
2,14950,499,2250,3.07,52,83,18,43,0.05,2,3,4,2,3.53
3,650,138,5750,10.6,30,62,63,189,0.015,1,2,3,3,4.19
3,1250,252,4250,5.8,41,73,31,100,0.06,1,2,3,2,4.17
0,1775,255,3750,5.36,44,76,29,77,0.24,2,2,3,1,4.16
3,4050,1750,4250,6,36,67,41,154,0.06,2,1,1,1,4.38
3,4750,1280,2750,5.17,50,80,22,69,0.11,1,2,3,2,4.09
0,650,133,5750,10.6,30,62,63,189,0.027,1,2,3,3,4.08
2,16500,975,4750,6.65,36,67,41,154,0.19,2,2,3,2,4.01
1,490,53,7750,29.42,34,50,80,116,0.05,1,2,3,3,4.17
0,3275,1440,4750,6.25,32,65,50,230,0.13,2,1,1,1,4.33
0,70,20,5750,7.71,34,66,40,156,0.28,1,3,5,5,3.36
1,500,65,6250,14.05,31,59,67,165,0.12,1,2,3,3,4.31
3,1100,75,3750,5.55,38,69,38,119,0.039,1,2,3,2,4.12
4,700,157,5750,10.6,30,62,63,189,0.032,1,2,3,3,3.81
8,395,66,5750,10.6,30,62,63,189,0.023,1,2,3,3,3.91
0,3250,120,6750,19.25,30,56,65,158,0.1,1,3,4,2,3.96
2,4000,1670,4250,6,36,67,41,154,0.055,2,1,1,1,4.06
5,3850,459,1750,3.07,52,83,18,43,0.06,2,2,3,2,4.11
1,16000,850,4750,6.65,36,67,41,154,0.05,2,2,3,1,4.17
0,1575,180,4250,6.65,36,67,41,154,0.09,1,3,5,2,4.1
5,600,395,3750,5.36,44,76,29,77,0.052,1,2,3,3,3.91
5,3900,1470,4250,6,36,67,41,154,0,2,1,1,1,4.23
0,60,15,5750,10.6,30,62,63,189,0,1,3,5,5,3.32
2,3950,1619,4250,6,36,67,41,154,0.11,2,1,1,1,4.37
1,1100,500,5750,10.6,30,62,63,189,0.03,1,2,3,2,4.4
4,700,157,5750,10.6,30,62,63,189,0.015,1,2,3,3,3.72
4,130,11,4750,6.28,39,71,34,129,0.474,1,3,4,5,3.39
5,500,100,5750,10.6,30,62,63,189,0.075,1,2,3,3,3.27
2,1900,425,4750,6.65,36,67,41,154,0.02,1,2,4,2,4.16
3,7500,450,4750,6.65,36,67,41,154,0.01,2,3,4,2,3.33
8,370,125,6250,14.05,31,59,67,165,0.037,1,3,4,4,3.45
0,110,30,4750,6.28,39,71,34,129,0.08,1,3,4,4,4.13
0,3750,1800,4250,6,36,67,41,154,0,2,1,1,1,4.1
0,550,175,4250,5.8,41,73,31,100,0.05,1,2,3,3,4.38
0,13750,510,1750,3.97,52,83,18,43,0.05,3,3,4,2,4.14
2,25,2,4250,5.8,41,73,31,100,0.085,1,3,5,5,3.1
2,9900,3500,2250,3.07,52,83,18,43,0,2,1,1,1,4.19
4,2850,93,5750,12.9,31,60,55,179,0.122,1,3,4,3,4.12
5,3500,1435,5250,7.95,31,63,56,216,0,2,1,1,1,4.26
5,150,12,4250,6,36,67,41,154,0,1,3,5,5,3.37
2,14000,3290,4750,6.65,36,67,41,154,0.334,2,1,1,1,3.25
1,4050,1280,2750,5.17,50,80,22,69,0.052,1,2,3,2,3.39
2,3955,1301,3750,5.55,38,69,38,119,0.14,2,1,1,1,4.39
2,5500,1398,5250,7.95,31,63,56,216,0.091,2,1,1,1,4.17
1,3045,250,2750,6.37,48,78,25,87,0.15,2,3,4,3,3.68
3,1050,360,5250,7.95,31,63,56,216,0.056,1,2,3,2,4.05
6,8500,422,1750,3.07,52,83,18,43,0.078,2,3,4,2,3.49
1,1425,31,2750,4.42,49,81,23,30,0.07,1,3,5,3,4.27
2,1075,350,5750,10.6,30,62,63,189,0.04,1,2,3,3,4.17
7,150,15,5750,7.71,34,66,40,156,0.034,1,3,4,5,3.73
1,22750,7484,2750,5.17,50,80,22,69,0.08,2,1,1,1,3.9
5,6000,929,5250,7.95,31,63,56,216,0.038,2,1,1,1,4.16
5,1175,455,4250,5.8,41,73,31,100,0.04,1,2,3,2,4.19
1,12000,624,4750,6.65,36,67,41,154,0.02,2,2,3,2,3.5
2,1175,27,3750,5.55,38,69,38,119,0,1,3,6,3,4.04
0,4300,200,4750,6.28,39,71,34,129,0.06,2,3,5,3,3.86
5,600,395,4250,5.8,41,73,31,100,0.068,1,2,3,3,3.36
1,1125,220,3750,5.36,44,76,29,77,0.02,1,2,3,2,4.37
4,85,4,5250,6.88,37,68,37,143,0.104,1,3,6,5,2.56
1,20000,3085,2750,5.17,50,80,22,69,0.077,3,1,1,1,3.89
4,12000,828,1750,3.07,52,83,18,43,0.037,3,3,4,2,3.48
2,3800,1750,3750,5.55,38,69,38,119,0.107,2,1,1,1,4.27
3,105,17,4750,6.28,39,71,34,129,0,1,3,4,5,4.24
0,4050,485,4250,6,36,67,41,154,0,1,2,3,2,4.04
1,2750,1435,5750,10.6,30,62,63,189,0,2,1,1,1,4.12
2,3225,1435,5250,7.95,31,63,56,216,0,2,1,1,1,4.24
2,2700,213,4250,6,36,67,41,154,0.04,1,3,4,3,4.24
5,1175,455,4250,5.8,41,73,31,100,0.04,1,2,3,2,4.14
4,3800,1600,4250,6,36,67,41,154,0.01,2,1,1,1,4.42
0,1900,450,4750,6.65,36,67,41,154,0,1,2,4,3,4.26
2,4000,1075,2750,5.17,50,80,22,69,0.045,1,2,3,2,4.06
0,1200,310,4250,5.8,41,73,31,100,0.03,1,2,3,2,4.28
1,30000,1206,4750,6.65,36,67,41,154,0.052,2,2,2,1,2.84
4,600,395,3750,5.36,44,76,29,77,0.057,1,2,3,3,4.19
1,70,20,5250,6.88,37,68,37,143,0.13,1,3,5,5,2.86
2,19500,2818,2750,5.17,50,80,22,69,0.027,3,1,1,1,3.57
4,1950,455,4250,6,36,67,41,154,0.036,1,3,4,3,4.14
3,8850,3500,2250,3.07,52,83,18,43,0.1,2,1,1,1,4.41
0,2650,1120,5750,10.6,30,62,63,189,0.01,2,1,1,1,3.62
4,345,85,4750,6.28,39,71,34,129,0.045,1,3,4,4,3.03
2,4100,1348,4250,6,36,67,41,154,0.11,2,1,1,1,4.23
0,525,60,4250,6.65,36,67,41,154,0.06,1,2,3,3,4.36
1,14520,1887,4750,6.65,36,67,41,154,0.63,2,1,1,1,3.39
0,1400,403,4250,5.8,41,73,31,100,0.052,1,2,3,2,4.4
7,39000,1228,2750,5.17,50,80,22,69,0.051,2,2,2,1,4.07
3,21500,2818,2750,5.17,50,80,22,69,0.013,3,1,1,1,4.09
2,170,55,6250,14.05,31,59,67,165,0,1,3,4,5,4.11
5,1250,160,4750,6.65,36,67,41,154,0.063,1,2,3,2,4.3
5,460,45,7250,23.15,33,54,77,128,0.033,1,2,3,3,3.72
2,340,55,6250,14.05,31,59,67,165,0,1,3,4,4,4.31
0,1000,285,4750,6.28,39,71,34,129,0,1,2,3,2,4.46
0,3904,1140,5250,7.95,31,63,56,216,0.13,2,1,1,1,4.24
6,3600,1790,4250,6,36,67,41,154,0.078,2,1,1,1,4.2
1,650,138,5750,10.6,30,62,63,189,0.04,1,2,3,3,3.79
4,250,8,5250,7.95,31,63,56,216,0.084,1,3,7,4,3.8
6,950,150,2750,5.17,50,80,22,69,0.076,1,3,5,3,4.04
1,23250,3118,2750,5.17,50,80,22,69,0,2,1,1,1,4.17
6,250,45,6250,14.05,31,59,67,165,0.051,1,3,4,4,3.64
0,13500,653,4750,6.65,36,67,41,154,0.064,2,2,2,1,4.07
0,315,53,5250,6.88,37,68,37,143,0,1,3,4,4,4.02
0,110,25,5750,7.71,34,66,40,156,0.02,1,3,4,5,3.25
3,14300,600,4750,6.65,36,67,41,154,0.13,2,2,3,2,4.19
8,3900,1577,3750,5.55,38,69,38,119,0.028,2,1,1,1,3.8
7,3700,1339,4250,6,36,67,41,154,0.028,2,1,1,1,3.4
2,4300,1280,2250,3.07,52,83,18,43,0.036,1,2,3,2,4.32
6,1300,45,3750,5.36,44,76,29,77,0.044,1,3,5,3,3.94
6,250,45,5750,7.71,34,66,40,156,0.04,1,3,4,4,3.4
6,370,125,6250,14.05,31,59,67,165,0.061,1,3,4,4,3.73
